loan_id,customer_id,customer_name,gender,country,state,age,income,employment_type,credit_score,loan_amount,interest_rate,loan_term,loan_type,loan_status,origination_date,employment_type_duplicate
L007998,C007998,Michael Rodriguez,Male,USA,Arizona,22,68687.0,Government,831.0,417693,16.41,180,Personal,Current,2020-04-12,Government
L007999,C007999,Margaret Moore,Female,USA,New Jersey,38,92855.0,Salaried,779.0,293576,16.41,180,Auto,Current,2021-08-17,Salaried
L008000,C008000,Donald Jackson,Male,USA,Alabama,59,81777.0,Government,700.0,161217,8.74,360,Mortgage,Paid Off,2026-05-26,Government
L008001,C008001,Betty Thomas,Female,USA,Alabama,42,88380.0,Part-Time,824.0,121506,12.88,60,Personal,Current,2019-10-31,Part-Time
L008002,C008002,Sarah Rodriguez,Female,USA,Nevada,48,149126.0,Self-Employed,658.0,281339,14.47,240,Mortgage,Delinquent,2019-09-20,Self-Employed
L008003,C008003,Michael Wilson,Male,USA,Louisiana,50,113532.0,Government,813.0,147794,15.39,84,Personal,Delinquent,2021-10-22,Government
L008004,C008004,Jennifer Rodriguez,Female,USA,South Dakota,33,144499.0,Salaried,597.0,227194,13.87,72,Personal,Paid Off,2025-08-03,Salaried
L008005,C008005,Donna Jackson,Female,USA,Oklahoma,23,36041.0,Salaried,815.0,90643,10.52,240,Personal,Current,2024-03-25,Salaried
L008006,C008006,Donald Martin,Male,USA,Massachusetts,23,63353.0,Salaried,510.0,467267,13.47,48,Personal,Current,2020-01-05,Salaried
L008007,C008007,Emily Wilson,Female,USA,Maine,65,30421.0,Government,572.0,437596,17.21,12,Student,Foreclosed,2023-10-12,Government
L008008,C008008,Andrew Moore,Male,USA,West Virginia,46,72273.0,Government,713.0,253135,10.07,48,Mortgage,Current,2021-04-22,Government
L008009,C008009,Sandra Martinez,Female,USA,Massachusetts,24,113233.0,Unemployed,539.0,162132,4.23,24,Home Equity,Current,2025-10-21,Unemployed
L008010,C008010,Joseph Jackson,Male,USA,New Mexico,36,92482.0,Self-Employed,707.0,249964,15.13,120,Student,Current,2023-10-25,Self-Employed
L008011,C008011,Karen Rodriguez,Female,USA,Virginia,48,175011.0,Salaried,573.0,227752,13.82,24,Home Equity,Current,2020-11-04,Salaried
L008012,C008012,Mark Jones,Male,USA,Virginia,28,70227.0,Government,533.0,296441,7.45,180,Mortgage,Current,2018-09-06,Government
L008013,C008013,Michelle Johnson,Female,USA,Mississippi,60,52905.0,Salaried,561.0,436297,11.82,240,Student,Paid Off,2024-09-10,Salaried
L008014,C008014,Donald Lee,Male,USA,Idaho,36,105466.0,Part-Time,578.0,454928,4.09,72,Home Equity,Current,2022-07-17,Part-Time
L008015,C008015,Ashley Jones,Female,USA,Wisconsin,51,157103.0,Salaried,672.0,391508,10.19,60,Student,Current,2019-08-21,Salaried
L008016,C008016,Mary Perez,Female,USA,North Dakota,43,132832.0,Salaried,594.0,104609,8.99,180,Auto,Current,2020-04-10,Salaried
L008017,C008017,Charles Taylor,Male,USA,Tennessee,22,36957.0,Salaried,504.0,291380,6.76,24,Home Equity,Paid Off,2024-09-02,Salaried
L008018,C008018,Lisa Moore,Female,USA,Minnesota,29,93425.0,Unemployed,806.0,132542,5.31,12,Mortgage,Current,2024-06-14,Unemployed
L008019,C008019,John Miller,Male,USA,Massachusetts,47,143933.0,Self-Employed,557.0,179446,8.16,180,Personal,Current,2025-11-11,Self-Employed
L008020,C008020,Lisa Moore,Female,USA,Alabama,65,38706.0,Salaried,622.0,476219,17.04,240,Personal,Current,2020-01-11,Salaried
L008021,C008021,Thomas Anderson,Male,USA,florida,42,137484.0,Salaried,592.0,247940,10.71,48,Student,Current,2021-09-14,Salaried
L008022,C008022,Linda Thomas,Female,USA,California,64,55993.0,Salaried,502.0,48982,6.02,24,Student,Current,2019-04-01,Salaried
L008023,C008023,Jennifer Martin,Female,USA,Rhode Island,54,84324.0,Salaried,522.0,184448,15.53,72,Home Equity,Paid Off,2024-06-06,Salaried
L008024,C008024,Matthew Garcia,Male,USA,North Dakota,29,81166.0,Salaried,765.0,215054,7.04,12,Mortgage,Current,2018-01-13,Salaried
L008025,C008025,Daniel Anderson,Male,USA,Idaho,53,136946.0,Government,802.0,241522,15.04,360,Home Equity,Current,2023-03-17,Government
L008026,C008026,Daniel Johnson,Male,USA,Indiana,58,43906.0,Government,787.0,276672,3.25,48,Personal,Foreclosed,2019-07-05,Government
L008027,C008027,Karen Rodriguez,Female,USA,New Hampshire,54,57491.0,Unemployed,547.0,451648,16.85,360,Home Equity,Paid Off,2024-07-10,Unemployed
L008028,C008028,James Brown,Male,USA,Colorado,55,92787.0,Salaried,752.0,136190,11.02,48,Student,Current,2026-01-11,Salaried
L008029,C008029,Margaret Jackson,Female,USA,Delaware,67,59535.0,Part-Time,535.0,103212,14.45,240,Auto,Current,2021-12-05,Part-Time
L008030,C008030,Emily Johnson,Female,USA,North Dakota,46,146231.0,Salaried,587.0,388304,7.71,360,Home Equity,Paid Off,2020-12-22,Salaried
L008031,C008031,David Williams,Male,USA,Alaska,27,179749.0,Salaried,809.0,126677,15.69,84,Student,Current,2025-02-27,Salaried
L008032,C008032,Michelle Perez,Female,USA,Washington,65,82266.0,Salaried,519.0,419621,13.37,36,Mortgage,Current,2022-11-30,Salaried
L008033,C008033,Matthew Martin,Male,USA,Texas,68,120504.0,Unemployed,630.0,477626,3.71,360,Home Equity,Current,2021-06-16,Unemployed
L008034,C008034,Anthony Martinez,Male,USA,Texas,65,99794.0,Unemployed,696.0,286902,3.61,120,Mortgage,Current,2020-09-26,Unemployed
L008035,C008035,Ashley Martinez,Female,USA,Montana,47,91905.0,Part-Time,750.0,407287,8.42,24,Mortgage,Current,2025-10-02,Part-Time
L008036,C008036,Paul Johnson,Male,USA,Louisiana,32,39362.0,Salaried,815.0,324571,3.78,48,Home Equity,Current,2018-11-24,Salaried
L008037,C008037,Joseph Thomas,Male,USA,Oklahoma,37,175327.0,Part-Time,697.0,276342,3.65,120,Student,Current,2020-10-13,Part-Time
L008038,C008038,Patricia Taylor,Female,USA,Alaska,41,125055.0,Self-Employed,522.0,480573,8.66,48,Mortgage,Foreclosed,2019-07-13,Self-Employed
L008039,C008039,Charles Garcia,Male,USA,Vermont,63,57138.0,Salaried,687.0,87582,6.46,60,Home Equity,Current,2023-12-18,Salaried
L008040,C008040,Susan Taylor,Female,USA,Kentucky,42,81345.0,Salaried,785.0,108886,8.26,240,Personal,Paid Off,2020-09-27,Salaried
L008041,C008041,Donna Moore,Female,USA,Kansas,46,172847.0,Government,666.0,36417,9.05,120,Personal,Current,2020-04-03,Government
L008042,C008042,John Jones,Male,USA,Oklahoma,59,156220.0,Part-Time,667.0,436415,4.29,120,Auto,Current,2020-07-17,Part-Time
L008043,C008043,Andrew Smith,Male,USA,Arkansas,33,152266.0,Part-Time,547.0,274854,12.09,60,Auto,Current,2024-06-11,Part-Time
L008044,C008044,Susan Lee,Female,USA,Missouri,62,106071.0,Self-Employed,712.0,81099,8.22,72,Auto,Current,2023-06-15,Self-Employed
L008045,C008045,James Smith,Male,USA,Arizona,62,36950.0,Self-Employed,800.0,190304,14.41,180,Auto,Paid Off,2024-05-31,Self-Employed
L008046,C008046,Richard Martin,Male,USA,New Hampshire,65,142919.0,Government,536.0,58437,17.87,24,Student,Current,2025-11-08,Government
L008047,C008047,Barbara Thompson,Female,USA,North Carolina,43,89868.0,Government,551.0,190970,8.72,36,Home Equity,Delinquent,2019-12-20,Government
L008048,C008048,Daniel Thompson,Male,USA,Rhode Island,50,89925.0,Salaried,757.0,268122,14.13,360,Auto,Paid Off,2020-01-06,Salaried
L008049,C008049,Sandra Taylor,Female,USA,Utah,37,41826.0,Government,513.0,275907,7.43,180,Home Equity,Current,2019-12-10,Government
L008050,C008050,Daniel Johnson,Male,USA,Florida,47,142851.0,Salaried,517.0,46380,15.17,36,Personal,Current,2025-06-17,Salaried
L008051,C008051,Paul Brown,Male,USA,Mississippi,40,46366.0,Salaried,613.0,482985,13.25,60,Home Equity,Current,2019-08-02,Salaried
L008052,C008052,Charles Martinez,Male,USA,Arkansas,27,144379.0,Salaried,677.0,225416,6.74,36,Mortgage,Current,2018-03-02,Salaried
L008053,C008053,Barbara Miller,Female,USA,Oregon,24,173839.0,Self-Employed,770.0,469168,9.91,240,Home Equity,Current,2019-08-28,Self-Employed
L008054,C008054,Sarah Thompson,Female,USA,North Carolina,69,92846.0,Salaried,792.0,170598,15.09,48,Mortgage,Paid Off,2018-03-04,Salaried
L008055,C008055,Betty Jones,Female,USA,Washington,51,136556.0,Part-Time,618.0,299503,13.64,36,Mortgage,Current,2023-03-31,Part-Time
L008056,C008056,David Brown,Male,USA,Utah,50,42496.0,Self-Employed,839.0,440627,3.47,240,Home Equity,Current,2021-03-12,Self-Employed
L008057,C008057,David Lee,Male,USA,Massachusetts,51,111876.0,Unemployed,829.0,161450,3.02,48,Student,Current,2019-11-23,Unemployed
L008058,C008058,Matthew Williams,Male,USA,Maine,24,62804.0,Salaried,568.0,182306,14.31,12,Personal,Current,2018-12-18,Salaried
L008059,C008059,Charles Brown,Male,USA,Kentucky,38,39349.0,Government,531.0,286236,9.8,120,Auto,Current,2026-03-09,Government
L008060,C008060,Sandra Anderson,Female,USA,Illinois,40,103454.0,Unemployed,735.0,47183,10.67,240,Home Equity,Current,2018-05-01,Unemployed
L008061,C008061,Sandra Wilson,Female,USA,South Dakota,60,94135.0,Salaried,740.0,483545,17.47,360,Mortgage,Foreclosed,2020-04-06,Salaried
L008062,C008062,Daniel Garcia,Male,USA,Oregon,60,53699.0,Salaried,812.0,126110,4.98,84,Home Equity,Paid Off,2018-06-27,Salaried
L008063,C008063,Jennifer Davis,Female,USA,Tennessee,68,125734.0,Self-Employed,745.0,277936,3.48,72,Mortgage,Delinquent,2024-08-29,Self-Employed
L008064,C008064,Paul Williams,Male,USA,Oklahoma,67,38698.0,Salaried,816.0,154980,5.83,84,Mortgage,Default,2020-11-01,Salaried
L008065,C008065,Sandra Johnson,Female,USA,Florida,70,56190.0,Salaried,760.0,390487,13.69,120,Personal,Current,2021-06-06,Salaried
L008066,C008066,Mark Taylor,Male,USA,New Hampshire,43,154147.0,Unemployed,840.0,274745,5.73,12,Auto,Current,2022-12-17,Unemployed
L008067,C008067,Joshua Wilson,Male,USA,California,58,75885.0,Government,645.0,193920,10.93,84,Mortgage,Current,2022-01-18,Government
L008068,C008068,Joseph Jackson,Male,USA,California,29,30972.0,Salaried,803.0,461905,15.83,180,Personal,Paid Off,2024-11-16,Salaried
L008069,C008069,Donald Johnson,Male,USA,Pennsylvania,36,140711.0,Salaried,795.0,134488,15.61,48,Home Equity,Paid Off,2026-04-14,Salaried
L008070,C008070,Sarah Garcia,Female,USA,New Jersey,41,108457.0,Salaried,567.0,5533,6.15,24,Auto,Delinquent,2022-03-05,Salaried
L008071,C008071,Christopher Smith,Male,USA,Wyoming,29,128515.0,Salaried,555.0,165807,16.46,12,Personal,Foreclosed,2018-10-11,Salaried
L008072,C008072,Christopher Lee,Male,USA,South Dakota,45,179787.0,Salaried,644.0,30729,17.91,120,Mortgage,Current,2021-04-18,Salaried
L008073,C008073,Sandra Rodriguez,Female,USA,Massachusetts,69,62006.0,Salaried,551.0,305841,17.61,180,Auto,Paid Off,2024-10-26,Salaried
L008074,C008074,Sarah Smith,Female,USA,Arkansas,56,85572.0,Salaried,624.0,143653,16.37,360,Mortgage,Current,2024-02-26,Salaried
L008075,C008075,Susan Anderson,Female,USA,Alabama,67,121176.0,Unemployed,773.0,457779,3.95,36,Home Equity,Foreclosed,2024-09-18,Unemployed
L008076,C008076,Charles Perez,Male,USA,Nevada,63,47830.0,Self-Employed,627.0,340846,12.41,120,mortgage,Current,2020-01-28,Self-Employed
L008077,C008077,Ashley Miller,Female,USA,Michigan,34,147704.0,Salaried,524.0,402542,9.6,120,Student,Current,2025-08-06,Salaried
L008078,C008078,Lisa Perez,Female,USA,Louisiana,37,94030.0,Government,560.0,380020,7.19,360,Auto,Current,2018-07-26,Government
L008079,C008079,Andrew Lee,Male,USA,Michigan,48,97369.0,Salaried,835.0,349658,7.73,12,Home Equity,Current,2021-12-08,Salaried
L008080,C008080,Mark Jackson,Male,USA,Washington,65,110332.0,Government,627.0,115601,17.15,120,Auto,Current,2023-04-10,Government
L008081,C008081,Anthony Garcia,Male,USA,California,61,32407.0,Government,658.0,465883,17.28,24,Mortgage,Current,2020-06-03,Government
L008082,C008082,Joseph Johnson,Male,USA,Kansas,68,33305.0,Unemployed,750.0,313670,4.52,24,Personal,Paid Off,2024-12-04,Unemployed
L008083,C008083,David Taylor,Male,USA,Arizona,28,61653.0,Salaried,787.0,12063,6.06,48,Mortgage,Paid Off,2019-06-11,Salaried
L008084,C008084,Matthew Anderson,Male,USA,Colorado,34,54449.0,Salaried,651.0,6925,16.77,240,Auto,Current,2025-08-29,Salaried
L008085,C008085,Patricia Thompson,Female,USA,Alaska,35,179709.0,Salaried,814.0,361730,12.21,84,Auto,Current,2022-06-17,Salaried
L008086,C008086,Nancy Martin,Female,USA,Idaho,59,107725.0,Salaried,591.0,61364,13.59,24,Auto,Current,2019-01-18,Salaried
L008087,C008087,Barbara Davis,Female,USA,California,45,121047.0,Part-Time,702.0,192004,8.21,60,Auto,Paid Off,2019-12-22,Part-Time
L008088,C008088,Barbara Brown,Female,USA,Wisconsin,31,47506.0,Government,699.0,59929,6.62,48,Mortgage,Paid Off,2020-01-22,Government
L008089,C008089,Thomas Jones,Male,USA,Illinois,49,178965.0,Unemployed,692.0,338455,9.68,72,Mortgage,Current,2025-05-30,Unemployed
L008090,C008090,Karen Moore,Female,USA,Hawaii,23,153590.0,Salaried,623.0,277885,8.11,36,Personal,Paid Off,2023-08-30,Salaried
L008091,C008091,Jessica Brown,Female,USA,Rhode Island,59,63761.0,Part-Time,615.0,408302,17.17,180,Home Equity,Paid Off,2018-01-15,Part-Time
L008092,C008092,William Davis,Male,USA,Nevada,42,141971.0,Salaried,669.0,484847,5.47,12,Mortgage,Default,2022-01-28,Salaried
L008093,C008093,Barbara Taylor,Female,USA,California,57,154520.0,Part-Time,626.0,449455,17.88,120,Mortgage,Current,2025-08-28,Part-Time
L008094,C008094,Donna Wilson,Female,USA,Delaware,61,159967.0,Salaried,552.0,114967,16.6,72,Auto,Current,2018-01-30,Salaried
L008095,C008095,Sandra Williams,Female,USA,New Hampshire,40,106089.0,Government,669.0,301551,11.57,48,Student,Current,2022-05-21,Government
L008096,C008096,Emily Thomas,Female,USA,Hawaii,39,101064.0,Salaried,743.0,19158,8.14,180,Personal,Current,2026-01-04,Salaried
L008097,C008097,Robert Martinez,Male,USA,Delaware,33,120887.0,Salaried,783.0,82695,13.85,12,Home Equity,Paid Off,2018-02-06,Salaried
L008098,C008098,Charles Martin,Male,USA,Texas,47,134403.0,Government,560.0,172271,10.21,180,Student,Delinquent,2026-08-27,Government
L008099,C008099,Matthew Johnson,Male,USA,Iowa,39,90086.0,Part-Time,558.0,284237,8.62,24,Personal,Current,2025-10-05,Part-Time
L008100,C008100,Betty Perez,Female,USA,North Dakota,36,77614.0,Government,574.0,77672,7.99,72,Personal,Paid Off,2021-07-04,Government
L008101,C008101,Elizabeth Jackson,Female,USA,South Dakota,22,114314.0,Salaried,712.0,385300,4.2,360,Home Equity,Current,2026-03-15,Salaried
L008102,C008102,Karen Anderson,Female,USA,Kentucky,21,131196.0,Salaried,625.0,203595,9.52,120,Auto,Current,2026-03-24,Salaried
L008103,C008103,Joshua Taylor,Male,USA,North Carolina,23,66888.0,Salaried,651.0,371047,6.72,24,Student,Current,2026-02-17,Salaried
L008104,C008104,Donald Smith,Male,USA,Utah,44,40568.0,Part-Time,564.0,17849,3.29,60,Auto,Delinquent,2025-06-05,Part-Time
L008105,C008105,Sarah Jackson,Female,USA,South Dakota,64,164091.0,Salaried,707.0,379940,6.5,240,Student,Foreclosed,2022-07-04,Salaried
L008106,C008106,Donna Moore,Female,USA,Georgia,58,108165.0,Part-Time,615.0,425793,6.52,240,Home Equity,Delinquent,2021-08-05,Part-Time
L008107,C008107,Paul Anderson,Male,USA,Illinois,22,32944.0,Self-Employed,587.0,408078,7.53,48,Mortgage,Current,2019-04-23,Self-Employed
L008108,C008108,Anthony Williams,Male,USA,West Virginia,36,118459.0,Self-Employed,509.0,413800,17.18,60,Mortgage,Default,2023-09-25,Self-Employed
L008109,C008109,Linda Miller,Female,USA,New York,49,55117.0,Part-Time,847.0,294540,16.49,240,Auto,Foreclosed,2026-05-01,Part-Time
L008110,C008110,Ashley Taylor,Female,USA,Hawaii,57,152357.0,Self-Employed,549.0,250497,3.48,48,Auto,Delinquent,2024-12-18,Self-Employed
L008111,C008111,Daniel Anderson,Male,USA,New Mexico,64,31153.0,Salaried,596.0,67631,6.57,36,Mortgage,Current,2023-06-03,Salaried
L008112,C008112,John Taylor,Male,USA,Colorado,24,107317.0,Salaried,751.0,392587,9.63,48,Student,Default,2026-01-07,Salaried
L008113,C008113,Jennifer Taylor,Female,USA,Arkansas,34,72706.0,Salaried,562.0,189838,7.17,360,Mortgage,Current,2026-03-07,Salaried
L008114,C008114,Patricia Perez,Female,USA,Kentucky,37,113092.0,Salaried,585.0,157527,8.93,60,Home Equity,Current,2023-08-08,Salaried
L008115,C008115,Thomas Thompson,Male,USA,Hawaii,64,88643.0,Salaried,692.0,430508,15.46,12,Auto,Foreclosed,2020-12-21,Salaried
L008116,C008116,James Taylor,Male,USA,West Virginia,65,168791.0,Self-Employed,557.0,59896,11.54,360,Personal,Current,2026-07-23,Self-Employed
L008117,C008117,Patricia Moore,Female,USA,New Jersey,37,66035.0,Salaried,703.0,91602,9.29,48,Personal,Current,2024-05-30,Salaried
L008118,C008118,Andrew Jackson,Male,USA,Colorado,40,116424.0,Part-Time,801.0,15426,10.29,360,Student,Delinquent,2026-07-12,Part-Time
L008119,C008119,Christopher Moore,Male,USA,Alaska,67,59554.0,Government,844.0,391609,7.12,180,Auto,Current,2026-02-25,Government
L008120,C008120,barbara thomas,Female,USA,Minnesota,49,31222.0,Part-Time,783.0,409636,6.15,120,Auto,Current,2020-01-15,Part-Time
L008121,C008121,David Perez,Male,USA,Vermont,61,165712.0,Salaried,619.0,213310,6.19,60,Personal,Current,2025-12-20,Salaried
L008122,C008122,Elizabeth Martinez,Female,USA,Nebraska,46,165986.0,Government,707.0,57086,14.98,36,Auto,Current,2021-08-07,Government
L008123,C008123,Michael Rodriguez,Male,USA,Ohio,62,146176.0,Part-Time,723.0,89568,5.9,24,Personal,Current,2024-09-19,Part-Time
L008124,C008124,Sarah Martin,Female,USA,Maine,58,41086.0,Salaried,814.0,274791,16.67,120,Personal,Current,2021-01-14,Salaried
L008125,C008125,Joseph Moore,Male,USA,Washington,37,48195.0,Unemployed,759.0,172965,9.74,120,Home Equity,Paid Off,2024-10-27,Unemployed
L008126,C008126,Thomas Jones,Male,USA,Wisconsin,32,92391.0,Salaried,610.0,183579,11.0,60,Student,Paid Off,2018-08-02,Salaried
L008127,C008127,Michael Thompson,Male,USA,Tennessee,48,166759.0,Salaried,623.0,325477,12.16,360,Student,Current,2023-06-30,Salaried
L008128,C008128,Emily Rodriguez,Female,USA,Idaho,29,39964.0,Salaried,668.0,206794,7.59,360,Mortgage,Paid Off,2019-06-22,Salaried
L008129,C008129,Jennifer Rodriguez,Female,USA,Mississippi,52,76023.0,Salaried,612.0,67012,16.43,84,Auto,Current,2018-07-24,Salaried
L008130,C008130,Thomas Brown,Male,USA,New Mexico,54,126846.0,Part-Time,559.0,47283,12.12,12,Auto,Current,2025-01-24,Part-Time
L008131,C008131,Susan Davis,Female,USA,South Dakota,36,166433.0,Salaried,817.0,235967,16.49,72,Mortgage,Delinquent,2020-11-30,Salaried
L008132,C008132,Jessica Smith,Female,USA,Louisiana,68,107051.0,Self-Employed,510.0,119766,10.61,240,Home Equity,Delinquent,2020-12-03,Self-Employed
L008133,C008133,Sarah Anderson,Female,USA,Connecticut,51,133268.0,Self-Employed,519.0,108355,3.58,360,Student,Current,2024-08-21,Self-Employed
L008134,C008134,David Taylor,Male,USA,North Dakota,47,143685.0,Government,717.0,413744,3.47,180,Mortgage,Paid Off,2021-02-03,Government
L008135,C008135,Elizabeth Perez,Female,USA,Oklahoma,49,109626.0,Salaried,634.0,214741,7.62,360,Mortgage,Delinquent,2024-01-04,Salaried
L008136,C008136,James Lee,Male,USA,Arizona,21,106505.0,Government,850.0,445103,15.71,84,Student,Paid Off,2019-02-04,Government
L008137,C008137,Joseph Garcia,Male,USA,New York,47,100727.0,Salaried,561.0,130745,7.0,60,Auto,Current,2018-04-06,Salaried
L008138,C008138,Sandra Perez,Female,USA,Idaho,52,132920.0,Government,618.0,311313,10.27,72,Auto,Delinquent,2021-09-23,Government
L008139,C008139,Karen Jackson,Female,USA,Ohio,31,55484.0,Part-Time,819.0,139928,6.02,84,Home Equity,Current,2023-09-25,Part-Time
L008140,C008140,Christopher Anderson,Male,USA,Washington,55,64754.0,Salaried,685.0,142230,14.25,72,Mortgage,Paid Off,2020-11-03,Salaried
L008141,C008141,Donald Jackson,Male,USA,Indiana,22,152502.0,Salaried,631.0,281060,13.05,60,Personal,Current,2019-03-06,Salaried
L008142,C008142,Michelle Williams,Female,USA,Connecticut,66,86091.0,Self-Employed,699.0,170556,16.54,24,Mortgage,Paid Off,2024-07-06,Self-Employed
L008143,C008143,Sarah Garcia,Female,USA,Indiana,21,161572.0,Salaried,742.0,51561,8.33,360,Auto,Current,2025-11-17,Salaried
L008144,C008144,Charles Taylor,Male,USA,New Mexico,26,72782.0,Salaried,641.0,396138,17.77,36,Mortgage,Paid Off,2026-06-11,Salaried
L008145,C008145,Emily Taylor,Female,USA,Maryland,27,75306.0,Salaried,748.0,277328,16.17,48,Home Equity,Current,2019-03-04,Salaried
L008146,C008146,Matthew Moore,Male,USA,Kentucky,22,123064.0,Salaried,841.0,28602,9.73,60,Mortgage,Current,2025-09-23,Salaried
L008147,C008147,Matthew Jackson,Male,USA,Delaware,22,178683.0,Salaried,650.0,114264,15.9,12,Personal,Paid Off,2023-01-06,Salaried
L008148,C008148,Jessica Perez,Female,USA,North Carolina,67,32055.0,Salaried,844.0,450560,9.37,240,Personal,Current,2026-07-15,Salaried
L008149,C008149,Charles Anderson,Male,USA,Texas,25,171141.0,Self-Employed,791.0,413641,14.81,84,Personal,Current,2024-05-18,Self-Employed
L008150,C008150,Anthony Miller,Male,USA,Wisconsin,33,95297.0,Government,589.0,196513,8.4,120,Student,Current,2026-08-19,Government
